URL	Status Code	Status	Final URL	Response Time (ms)	Error	Checked At	Action
https://www.koenig-solutions.com/cspo-training	200	OK		654		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/csqm-certified-software-quality-manager-training	200	OK		667		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/csr12-update-csr12-new-features-and-updates-for-security-conferencing-collaboration-edge-csr12u-training	200	OK	https://www.koenig-solutions.com/	3050		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/css-training-courses	200	OK		447		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/csslp-secure-software-lifecycle-professional-certification-course	200	OK		431		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/csta-certified-software-testing-analyst-training	200	OK		394		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/cste-certified-software-engineer-training	200	OK		353		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/csx-certification-isaca-training	200	OK	https://www.koenig-solutions.com/	935		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/ct900-citrix-cloud-fundamentals-training	200	OK	https://www.koenig-solutions.com/	858		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/customer-centricity-course	200	OK		537		2026-03-27T06:54:55.149Z	
https://www.koenig-solutions.com/customer-data-platform-specialist-training	200	OK		396		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-data-platform-training-courses	200	OK		601		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-experience-management-training-courses	200	OK		360		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-relationship-management-training-courses	200	OK		316		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-satisfaction-course	200	OK		348		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-satisfaction-foundation	200	OK		406		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-service	200	OK		301		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-service-certification-training-courses	200	OK		375		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-service-in-microsoft-dynamics-crm-2016-training	200	OK		403		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-service-management-csm-implementation-training	200	OK	https://www.koenig-solutions.com/	774		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customer-service-public-sector-training	200	OK		387		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customised-leadership-skills	200	OK		596		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customised-training	200	OK		219		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customize-excel-for-project-management-professionals-course	200	OK		340		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customized-ppt-training	200	OK		377		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customized-sfmc-training-course	200	OK		612		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customizing-conversion-asset-accounting-sap-s4hana-course	200	OK		422		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/customizing-sap-s4hana-asset-management-course	200	OK		418		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cvp-development-and-scripting-part-1-cvpds-1-training	200	OK	https://www.koenig-solutions.com/	1170		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwap-405-training	200	OK		544		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwap-certified-wireless-analysis-professional-training-course	200	OK		480		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwdp-certification-training-certified-wireless-design-professional	200	OK		646		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwna-109-language-course	200	OK		468		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwna-certification-training	200	OK	https://www.koenig-solutions.com/	2423		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwna-wireless-network-administrator-certification-course	200	OK		659		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwna-wireless-network-administrator-certification-course.aspx	200	OK	https://www.koenig-solutions.com/cwna-wireless-network-administrator-certification-course	626		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwnp-cwne-certification-training	200	OK		448		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwnp-training-certification	200	OK		328		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cwnp-wireless-training-courses	200	OK		272		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cws-115-training-course	200	OK	https://www.koenig-solutions.com/	987		2026-03-27T06:55:03.326Z	
https://www.koenig-solutions.com/cws-215-apps-administration-citrix-cloud-training	200	OK	https://www.koenig-solutions.com/	2758		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cws-255-citrix-daas-deployment-and-administration-course	200	OK	https://www.koenig-solutions.com/	1285		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cws-315-citrix-virtual-apps-and-desktops-7-advanced-administration	200	OK	https://www.koenig-solutions.com/	1325		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cws-315-citrix-virtual-apps-desktops-advanced-deployment-troubleshooting-security-administration-training-course	200	OK	https://www.koenig-solutions.com/	2568		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cws-415	200	OK	https://www.koenig-solutions.com/	820		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cwsp-certification	200	OK	https://www.koenig-solutions.com/	771		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cwsp-course	200	OK		451		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cwts-102-course	200	OK		405		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cxd-250-moving-citrix-virtual-apps-and-desktops-service-on-citrix-cloud-training	200	OK	https://www.koenig-solutions.com/	1953		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cxd-251-moving-citrix-virtual-apps-and-desktops-service-on-microsoft-azure-training	200	OK	https://www.koenig-solutions.com/	866		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cxd-252-moving-citrix-virtual-apps-and-desktops-service-on-citrix-cloud-with-microsoft-azure-training	200	OK	https://www.koenig-solutions.com/	2767		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cxd-252-moving-xenapp-xendesktop-service-citrix-cloud-microsoft-azure-training	200	OK	https://www.koenig-solutions.com/	1223		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-forensics-course-courses-ccfp-certification	200	OK	https://www.koenig-solutions.com/	3065		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-secure-coder-training	200	OK		432		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-analyst-certification	200	OK		425		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-audit-training-and-certification-courses	200	OK		336		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-certification-classes	200	OK		416		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-certification-courses	200	OK		445		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-certifications-course	200	OK		318		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-certifications-online	200	OK		421		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-classes	200	OK		422		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-course-nist-framework-cobit-2019-implementation	200	OK		549		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-expert-course	200	OK		388		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-first-responder-training-certification-course.aspx	200	OK	https://www.koenig-solutions.com/	1143		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-governance-risk-and-compliance-certification	200	OK		407		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-online-certification-courses	200	OK		501		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-online-programs	200	OK		458		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-training-classes	200	OK		423		2026-03-27T06:55:14.879Z	
https://www.koenig-solutions.com/cyber-security-training-courses	200	OK		305		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyber-security-training-courses.aspx	200	OK	https://www.koenig-solutions.com/cyber-security-training-courses	649		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyber-security-training-courses.aspx?CName=Nigeria	200	OK	https://www.koenig-solutions.com/cyber-security-training-courses	512		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyber-security-training-courses.aspx?CName=Saudi%20Arabia	200	OK	https://www.koenig-solutions.com/cyber-security-training-courses	214		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyber-security-training-online	200	OK		437		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyberark-epm-fundamentals-training-course-certification	200	OK		485		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyberark-pam-install-configure-training	200	OK		605		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyberark-privilege-cloud-administration-training	200	OK		645		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyberark-privileged-account-security-pas-administration-training-course	200	OK		1074		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyberark-training-and-certification-courses	200	OK		251		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyberoam-certification-training-courses	200	OK		450		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cyberoam-certified-network-security-professional-ccnsp-training-certification-course	200	OK		660		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersec-first-responder-certification	200	OK		566		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-ai-course	200	OK		433		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-analyst	200	OK		413		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-audit-certification	200	OK		510		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-awareness	200	OK	https://www.koenig-solutions.com/	3239		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-bootcamp	200	OK		400		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-essentials-lfc108-course	200	OK		687		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-foundation-course	200	OK		324		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-foundations	200	OK	https://www.koenig-solutions.com/	1025		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-frameworks	200	OK		420		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-fundamentals-course	200	OK		639		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-leadership	200	OK		825		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-online-course	200	OK		491		2026-03-27T06:55:23.586Z	
https://www.koenig-solutions.com/cybersecurity-online-training	200	OK	https://www.koenig-solutions.com/online-cybersecurity-course	753		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/cybersecurity-penetration-testing	200	OK		611		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/cybersecurity-practitioner-certification-courses-and-training	200	OK	https://www.koenig-solutions.com/	1390		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/cypress-automation-training	200	OK		357		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/cypress-testing-training	200	OK		439		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/cypress-training-course	200	OK		388		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/cysa-certification-cyber-security-training	200	OK		434		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/d365-finance-training	200	OK		429		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/d365-supply-chain-management	200	OK		426		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/d365-supply-chain-training	200	OK		460		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/d365-training	200	OK		467		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/d83527-java-se-jdk-8-fundamentals-ed1-training-course	200	OK	https://www.koenig-solutions.com/	940		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/da-100-analyze-data-with-power-bi-training	200	OK		3153		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dama-data-management-certification	200	OK		480		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dama-training-courses	200	OK		2033		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dark-web-forensics-training	200	OK	https://www.koenig-solutions.com/	1003		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dasa-devops-fundamentals-training	200	OK		593		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dasa-devops-training-courses	200	OK		340		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dasa-product-management-course	200	OK		416		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dasa-training-courses	200	OK		215		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dashboard-designing-angular-express-course	200	OK		316		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dashboard-in-a-day-language-course	200	OK		339		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/dassault-systems-training-courses	200	OK		1680		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/data-analysis-bootcamp	200	OK		354		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/data-analysis-certification	200	OK		538		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/data-analysis-databricks-sql-training	200	OK	https://www.koenig-solutions.com/	852		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/data-analysis-excel-training	200	OK		321		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/data-analysis-multidimensional-modelling-course	200	OK		444		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/data-analysis-predictive-modeling-with-matlab	200	OK		712		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/data-analysis-python-predictive-modeling-course	200	OK		349		2026-03-27T06:55:33.182Z	
https://www.koenig-solutions.com/data-analysis-reporting-techniques-infographics-course	200	OK		377		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analysis-training-courses	200	OK		602		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analysis-using-pandas-training	200	OK		584		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analysis-with-analysis-workspace	200	OK		584		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analysis-with-kibana	200	OK		456		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analyst-bootcamp	200	OK		348		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analyst-certification-course	200	OK		428		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analyst-certification-online	200	OK		550		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analyst-classes-online	200	OK		518		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analyst-course-online	200	OK		693		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analyst-online-course	200	OK	https://www.koenig-solutions.com/	1096		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analyst-training-and-placement	200	OK		415		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-bootcamp	200	OK		713		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-bootcamps	200	OK		362		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-certification	200	OK		334		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-classes-online	200	OK		794		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-course-online	200	OK		428		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-in-google-cloud-platform	200	OK		652		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-machine-learning-databricks-training	200	OK	https://www.koenig-solutions.com/	2867		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-machine-learning-python-supply-chain-management	200	OK		326		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-online-course	200	OK		448		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-online-training	200	OK		597		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-python-course	200	OK		388		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-qlik-sense-training	200	OK		401		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-solutions-on-aws-training	200	OK		406		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-training-and-certification-courses	200	OK	https://www.koenig-solutions.com/	1884		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-training-certification-courses	200	OK	https://www.koenig-solutions.com/	1097		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analytics-using-amazon-redshift-training	200	OK		433		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-analyzing-ms-excel-training	200	OK	https://www.koenig-solutions.com/	846		2026-03-27T06:55:42.695Z	
https://www.koenig-solutions.com/data-architect-certification-training-courses	200	OK		277		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-architecture-course	200	OK		579		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-bricks-training	200	OK		779		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-automation-vrealize-orchestrator-vsphere-powercli-training-certification	200	OK	https://www.koenig-solutions.com/	1042		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-expert-certification	200	OK		526		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-manager-training	200	OK	https://www.koenig-solutions.com/	872		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-online-course	200	OK		563		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-operations-specialist-dcos-course	200	OK		466		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-security-with-virtual-reality-training	200	OK	https://www.koenig-solutions.com/	961		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-technician-certification	200	OK	https://www.koenig-solutions.com/	2385		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-technician-training	200	OK		526		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-technology-professional-dtcp-course	200	OK		298		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-center-training-course-certifications	200	OK		286		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-centre-foundation	200	OK		653		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-centre-infrastructure-training-course	200	OK	https://www.koenig-solutions.com/	939		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-centre-security	200	OK		744		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-classification-dlp-microsoft-365-training	200	OK		518		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-cleaning-certification-training-courses	200	OK	https://www.koenig-solutions.com/	1838		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-collection-techniques-course	200	OK		589		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-creators-analysts-domo-training	200	OK		408		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-domain-admin-training	200	OK		448		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-engineer-databricks-training	200	OK	https://www.koenig-solutions.com/	1114		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-engineer-training-course-certification	200	OK		325		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-engineering-academy	200	OK		419		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-engineering-bootcamp	200	OK		650		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-engineering-certification	200	OK		338		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-engineering-certification-aws	200	OK		340		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-engineering-courses	200	OK		553		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-engineering-on-google-cloud-platform-training	200	OK		537		2026-03-27T06:55:52.402Z	
https://www.koenig-solutions.com/data-engineering-pipelines	200	OK		372		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-engineering-with-python	200	OK		463		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-governance-certification	200	OK		466		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-governance-certification-training-courses	200	OK		215		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-governance-privacy-gdpr-masterclass	200	OK		511		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-governance-protection-course	200	OK		433		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-governance-training	200	OK		421		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-integration-and-etl-with-oracle-warehouse-builder	200	OK		508		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-integration-training-courses	200	OK		312		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-lake-data-warehouse-google-cloud	200	OK	https://www.koenig-solutions.com/	2291		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-loss-prevention-solutions	200	OK		449		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-management-analytics-courses	200	OK		489		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-management-certification	200	OK		738		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-management-certification-training-courses	200	OK		335		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-management-professional-certification-course	200	OK		602		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-mesh-architecture-training-courses	200	OK		792		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-mesh-course	200	OK		673		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-migration-certification-training-courses	200	OK		364		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-mining-certification-training-courses	200	OK		409		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-modeling-training	200	OK		344		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-modelling	200	OK		455		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-modelling-abap-dictionary-core-data-services-course	200	OK	https://www.koenig-solutions.com/	1539		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-modelling-analytics-training-courses	200	OK		444		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-modelling-certification-training-courses	200	OK		210		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-plus-certification	200	OK		611		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-privacy-security-certification-training	200	OK		353		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-privacy-security-iapp-training-courses	200	OK	https://www.koenig-solutions.com/	951		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-processing-certification-training-courses	200	OK		311		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-processing-orchestration-aws-course	200	OK	https://www.koenig-solutions.com/	1344		2026-03-27T06:56:01.047Z	
https://www.koenig-solutions.com/data-processing-pyspark-training	200	OK		470		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-protection-certification-training-courses	200	OK		210		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-protection-law-training	200	OK		587		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-protection-online-training	200	OK		446		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-quality-complete-course	200	OK		624		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-recovery-certification-training-courses	200	OK		339		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-recovery-course	200	OK		468		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-and-ai-course	200	OK		487		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-and-artificial-intelligence-course	200	OK		489		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-and-machine-learning-mathematical-and-statistical-methods	200	OK		318		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-career-enabler-training-course.aspx	200	OK	https://www.koenig-solutions.com/data-science-training-courses	1116		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-certification	200	OK		626		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-certification-course	200	OK		385		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-classes	200	OK		303		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-fundamentals	200	OK		363		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-machine-learning-ai-microsoft-fabric-course	200	OK	https://www.koenig-solutions.com/	950		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-online-course	200	OK		345		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-training-courses	200	OK		221		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-with-julia	200	OK		394		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-science-with-python-training	200	OK		390		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-security-certification	200	OK		415		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-services-platform-transforms-ds10-language-course	200	OK		512		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-storage-training-courses	200	OK		331		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-structure-algorithm-python-course	200	OK		422		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-structure-c-language	200	OK		527		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-structure-certification-training-courses	200	OK		304		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-structures-algorithms-training	200	OK		375		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-structures-with-java	200	OK		422		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-visualisation-tableau-training	200	OK		430		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-visualization-course	200	OK		411		2026-03-27T06:56:08.131Z	
https://www.koenig-solutions.com/data-visualization-course-certification-training	200	OK		225		2026-03-27T06:56:17.968Z	
https://www.koenig-solutions.com/data-visualization-oracle-analytics-cloud-lvc-course	200	OK		499		2026-03-27T06:56:17.968Z	
https://www.koenig-solutions.com/data-visualization-using-python-training	200	OK		551		2026-03-27T06:56:17.968Z	
https://www.koenig-solutions.com/data-warehouse-modeling	200	OK		378		2026-03-27T06:56:17.968Z	
https://www.koenig-solutions.com/data-warehouse-training-certification-courses	200	OK		310		2026-03-27T06:56:17.968Z	
https://www.koenig-solutions.com/data-warehouse-training-certification-courses.aspx	200	OK	https://www.koenig-solutions.com/data-warehouse-training-certification-courses	642		2026-03-27T06:56:17.968Z	
